arquivo;curso_codigo;curriculo_ordinal;curriculo_disciplina;curriculo_ch_horas;numero_ue;topico;ue_ch_horas;destino_disciplina_codigo;fundamento_normativo;fundamento_origem;observacao;motivo_da_exclusao
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;2;METEOROLOGIA FÍSICA;6;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;3;METEOROLOGIA DINÂMICA;4;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;4;METEOROLOGIA SINÓTICA;5;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;5;METEOROLOGIA TROPICAL;4;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;6;METEOROLOGIA DE MESOESCALA;3;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;METEOROLOGIA;30;7;METEOROLOGIA POR SATÉLITE;6;86 - C-Exp-MetocOf - I;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;TÉCNICAS DE PREVISÃO DO TEMPO;19;1;PRODUTOS DISPONÍVEIS;4;87 - C-Exp-MetocOf - II;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;TÉCNICAS DE PREVISÃO DO TEMPO;19;2;PROCESSOS DE PREVISÃO;15;87 - C-Exp-MetocOf - II;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;1;INTRODUÇÃO À OCEANOGRAFIA;2;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;2;PROPRIEDADES FÍSICO-QUÍMICAS DA ÁGUA DO MAR;3;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;3;ACÚSTICA SUBMARINA;11;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;4;INTERAÇÃO OCEANO-ATMOSFERA;4;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;5;CIRCULAÇÃO OCEÂNICA;3;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;6;CARACTERÍSTICAS DAS ONDAS OCEÂNICAS;1;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;7;GERAÇÃO, PREVISÃO E PROPAGAÇÃO DAS ONDAS;3;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;8;TÉCNICAS DE OBSERVAÇÃO DA ONDA;1;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;9;MÉTODOS DE PREVISÃO DE ONDAS E ANÁLISE DA CARTA SINÓTICA;2;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;10;APLICAÇÕES OPERACIONAIS DOS MÉTODOS DE PREVISÃO;2;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;OCEANOGRAFIA;37;11;ARREBENTAÇÃO DAS ONDAS;5;88 - C-Exp-MetocOf - III;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETRO;18;1;REFRAÇÃO DAS ONDAS ELETROMAGNÉTICAS;2;89 - C-Exp-MetocOf - IV;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETRO;18;2;INTERAÇÃO DAS ONDAS ELETROMAGNÉTICAS ATMOSFERA;4;89 - C-Exp-MetocOf - IV;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETRO;18;3;DUTOS DE EVAPORAÇÃO;3;89 - C-Exp-MetocOf - IV;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETRO;18;4;CAMADAS DE CONFINAMENTO ELEVADAS;3;89 - C-Exp-MetocOf - IV;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;EFEITOS ATMOSFÉRICOS SOBRE A PROPAGAÇÃO ELETRO;18;5;PREVISÃO DA PROPAGAÇÃO ELETROMAGNÉTICA;6;89 - C-Exp-MetocOf - IV;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;ESTÁGIO PRÁTICO;50;1;FASE I - PLANEJAMENTO DA OPERAÇÃO INDICADA PARA O ESTUDO PRÁTICO;24;90 - C-Exp-MetocOf - V;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-metocof_0.pdf;C-Exp-MetocOf;?;ESTÁGIO PRÁTICO;50;2;FASE II - EXECUÇÃO DA OPERAÇÃO;26;90 - C-Exp-MetocOf - V;Curriculo C-EXP-METOC-OF — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0225;OBSERVAÇÃO METEOROLÓGICA I;50;1;METEOROLOGIA NAS ATIVIDADES NAVAIS;3;92 - C-Exp-Obs-ME - I;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0225;OBSERVAÇÃO METEOROLÓGICA I;50;2;PROPRIEDADES FÍSICAS E FENÔMENOS;18;92 - C-Exp-Obs-ME - I;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0225;OBSERVAÇÃO METEOROLÓGICA I;50;3;METEOROLOGIA SINÓTICA;10;92 - C-Exp-Obs-ME - I;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0225;OBSERVAÇÃO METEOROLÓGICA I;50;4;TELECOMUNICAÇÕES METEOROLÓGICAS;5;92 - C-Exp-Obs-ME - I;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0225;OBSERVAÇÃO METEOROLÓGICA I;50;5;CARTAS E BOLETINS METEOROLÓGICOS;14;92 - C-Exp-Obs-ME - I;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0513;OBSERVAÇÃO METEOROLÓGICA II;65;1;ESTAÇÃO METEOROLÓGICA;2;93 - C-Exp-Obs-ME - II;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0513;OBSERVAÇÃO METEOROLÓGICA II;65;2;INSTRUMENTOS METEOROLÓGICOS;10;93 - C-Exp-Obs-ME - II;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0513;OBSERVAÇÃO METEOROLÓGICA II;65;3;OBSERVAÇÕES METEOROLÓGICAS;45;93 - C-Exp-Obs-ME - II;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
c-exp-obs-me_0_0.pdf;C-Exp-Obs-ME;DHN-0513;OBSERVAÇÃO METEOROLÓGICA II;65;4;OBSERVAÇÃO EM ALTITUDE;8;93 - C-Exp-Obs-ME - II;Curriculo C-EXP-OBS-ME — MARINHA DO BRASIL, 2011;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;1;ACÚSTICA SUBMARINA;2;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;2;PUBLICAÇÃO;2;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;3;PRINCÍCPIOS DOS SISTEMA MULTIFEIXE;5;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;4;VELOCIDADE DO SOM E REFRAÇÃO;1;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;5;SENSORES AUXILIARES E MOVIMENTO DA EMBARCAÇÃO;2;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;6;CALIBRAÇÃO DE SISTEMA MULTIFEIXE (PATCH TEST);2;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;I;O SISTEMA MULTIFEIXE E SUA APLICAÇÃO;16;7;MARÉ APLICADA;2;151 - EST-QF-APHID - I;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;II;PRINCIPAIS PROTOCOLOS DE COMUNICAÇÃO ENTRE EQUIPAMENTOS E SISTEMAS;8;1;COMUNICAÇÃO SERIAL;2;152 - EST-QF-APHID - II;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;II;PRINCIPAIS PROTOCOLOS DE COMUNICAÇÃO ENTRE EQUIPAMENTOS E SISTEMAS;8;2;COMUNICAÇÃO ETHERNET;2;152 - EST-QF-APHID - II;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;II;PRINCIPAIS PROTOCOLOS DE COMUNICAÇÃO ENTRE EQUIPAMENTOS E SISTEMAS;8;3;PRÁTICA DE CONFIGURAÇÃO DE EQUIPAMENTOS;4;152 - EST-QF-APHID - II;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;III;PRINCIPAIS SOFTWARES EMPREGADOS NA AQUISIÇÃO E PROCESSAMENTO DE DADOS;16;1;AML SEACAST;2;153 - EST-QF-APHID - III;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;III;PRINCIPAIS SOFTWARES EMPREGADOS NA AQUISIÇÃO E PROCESSAMENTO DE DADOS;16;2;CARIS HIPS & SIPS;2;153 - EST-QF-APHID - III;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;III;PRINCIPAIS SOFTWARES EMPREGADOS NA AQUISIÇÃO E PROCESSAMENTO DE DADOS;16;3;SEAFLOOR INFORMATION SYSTEM;12;153 - EST-QF-APHID - III;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;IV;PRÁTICA DE AQUISIÇÃO DE DADOS;16;1;PRÁTICA DE AQUISIÇÃO DE DADOS;16;154 - EST-QF-APHID - IV;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-aphid_presencial_mod2.pdf;EST-QF-APHID;V;PRÁTICA DE PROCESSAMENTO DE DE DADOS;16;1;PRÁTICA DE PROCESSAMENTO DE DADOS;16;155 - EST-QF-APHID - V;Curriculo EST - QF - APHID — MARINHA DO BRASIL, 2023;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;I;MONTAGEM DA HASTE USM HIGHTOWER E SMP;8;1;MONTAGEM DA HASTE;6;157 - EST-QF-EM2040PHS - I;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;I;MONTAGEM DA HASTE USM HIGHTOWER E SMP;8;2;SMP;2;157 - EST-QF-EM2040PHS - I;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;II;INTERLIGAÇÃO DE DADOS DO SISTEMA EM2040PHS;8;1;COMUNICAÇÃO DO SISTEMA;3;158 - EST-QF-EM2040PHS - II;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;II;INTERLIGAÇÃO DE DADOS DO SISTEMA EM2040PHS;8;2;PRINCIPAIS CONFIGURAÇÕES E TRÂMITE DE DADOS;3;158 - EST-QF-EM2040PHS - II;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;II;INTERLIGAÇÃO DE DADOS DO SISTEMA EM2040PHS;8;3;SISTEMAS DE POSICIONAMENTO DIFERENCIAL;2;158 - EST-QF-EM2040PHS - II;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-em2040phs.pdf;EST-QF-EM2040PHS;III;OPERAÇÃO BÁSICA DO SOFTWARE SISv5;4;1;SISv5;4;159 - EST-QF-EM2040PHS - III;Curriculo EST - QF -  EM2040PHS — MARINHA DO BRASIL, 2024;capa;;
curriculo-ciaara-est-qf-proc-mf-ead_mod3.pdf;EST-QF-PROC-MF-EAD;I;PRÁTICA DE PROCESSAMENTO DE DE DADOS MULTIFEIXE;57;1;PRÁTICA DE PROCESSAMENTO DE DADOS MULTIFEIXE;57;156 - EST-QF-PROC-MF-EAD - I;Curriculo EST - QF – PROC – MF - EAD — MARINHA DO BRASIL, 2024;capa;;
est-qf-mareflu.pdf;EST-QF-MAREFLU;I;AQUISIÇÃO E ANÁLISE DE DADOS MAREGRÁFICOS E FLUVIOMÉTRICOS;60;1;DEFINIÇÕES GERAIS BÁSICAS;12;163 - EST-QF-MAREFLU - I;Curriculo EST-QF-MAREFLU — MARINHA DO BRASIL, 2026;capa;;
est-qf-mareflu.pdf;EST-QF-MAREFLU;I;AQUISIÇÃO E ANÁLISE DE DADOS MAREGRÁFICOS E FLUVIOMÉTRICOS;60;2;NOÇÕES BÁSICAS DE AQUISIÇÃO E ANÁLISE DE DADOS MAREGRÁFICOS;28;163 - EST-QF-MAREFLU - I;Curriculo EST-QF-MAREFLU — MARINHA DO BRASIL, 2026;capa;;
est-qf-mareflu.pdf;EST-QF-MAREFLU;I;AQUISIÇÃO E ANÁLISE DE DADOS MAREGRÁFICOS E FLUVIOMÉTRICOS;60;3;NOÇÕES BÁSICAS DE AQUISIÇÃO E ANÁLISE DE DADOS FLUVIOMÉTRICOS;12;163 - EST-QF-MAREFLU - I;Curriculo EST-QF-MAREFLU — MARINHA DO BRASIL, 2026;capa;;
est-qf-mareflu.pdf;EST-QF-MAREFLU;I;AQUISIÇÃO E ANÁLISE DE DADOS MAREGRÁFICOS E FLUVIOMÉTRICOS;60;4;REDUÇÃO DE SONDAGEM EM RIOS COM INFLUÊNCIA DE MARÉ ASTRONÔMICA;8;163 - EST-QF-MAREFLU - I;Curriculo EST-QF-MAREFLU — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;1;Métodos de Navegação Empregados a Bordo;2;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;2;Equipe de Navegação;2;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;3;Planejamento de Viagem;6;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;4;Acompanhamento de Embarcações na Área Navegada;3;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;5;Particularidades da Navegação em Hidrovias;7;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;6;Procedimentos da Navegação Fluvial;12;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-navflu-ead.pdf;EST-QF-NAVFLU-EAD;EST-QF-NAVFLU-EAD;NOÇÕES BÁSICAS DE NAVEGAÇÃO FLUVIAL;36;7;Termos Regionais Utilizados na Navegação Fluvial;4;162 - EST-QF-NAVFLU-EAD - I;Curriculo EST - QF - NAVFLU - EAD — MARINHA DO BRASIL, 2026;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;1;CONCEITOS INTRODUTÓRIOS;2;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;2;MÓDULO 2: PRÉ-IMPRESSÃO;4;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;3;IMPRESSÃO;3;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;4;PÓS-IMPRESSÃO;3;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;5;PROJETO FINAL;3;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;I;PRODUÇÃO GRÁFICA;20;6;PROJEÇÕES TRANSVERSAIS DE MERCATOR;5;160 - EST-QF-PGRS100 - I;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;II;CARTOGRAFIA NÁUTICA E PUBLICAÇÕES DE AUXÍLIO À NAVEGAÇÃO;10;1;TIPOS DE PRODUTOS CARTOGRÁFICOS;3;161 - EST-QF-PGRS100 - II;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;II;CARTOGRAFIA NÁUTICA E PUBLICAÇÕES DE AUXÍLIO À NAVEGAÇÃO;10;2;PUBLICAÇÕES DE AUXÍLIO À NAVEGAÇÃO;3;161 - EST-QF-PGRS100 - II;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
est-qf-pgrs100.pdf;EST-QF-PGRS100;II;CARTOGRAFIA NÁUTICA E PUBLICAÇÕES DE AUXÍLIO À NAVEGAÇÃO;10;3;O MODELO DE DADOS UNIVERSAL (S-100);4;161 - EST-QF-PGRS100 - II;Curriculo EST - QF - PGRS100 — MARINHA DO BRASIL, 2025;capa;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPISP;INGLÊS TÉCNICO;30;1;ESTRATÉGIA DE LEITURA;30;140 - C-ApA-OcOp-PR-SP - I;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;1;IMPORTÂNCIA DA OCEANOGRAFIA PARA MARINHA DO BRASIL;1;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;2;COMPOSIÇÃO DA ÁGUA DO MAR;4;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;3;PROPRIEDADES FÍSICO QUÍMICAS DA ÁGUA DO MAR;7;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;4;INTERAÇÃO OCEANO ATMOSFERA;6;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;5;CORRENTES OCEÂNICAS E MASSAS DE ÁGUA;23;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIISP;OCEANOGRAFIA FÍSICA DESCRITIVA;46;6;PRÁTICA DE OCEANOGRAFIA FÍSICA DESCRITIVA;5;141 - C-ApA-OcOp-PR-SP - II;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIIISP;ONDAS;14;1;ONDAS;14;142 - C-ApA-OcOp-PR-SP - III;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;1;INTERPRETAÇÃO DA ANÁLISE E PREVISÃO DA MARÉ;8;143 - C-ApA-OcOp-PR-SP - IV;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;2;ESTAÇÃO MAREGRÁFICA;6;143 - C-ApA-OcOp-PR-SP - IV;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPIVSP;TÓPICOS ESPECIAIS EM MARÉS;30;3;REDUÇÃO DE SONDAGENS;16;143 - C-ApA-OcOp-PR-SP - IV;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVSP;CONCEITOS ESSENCIAIS DE MODELAGEM NUMÉRICA OCEANOGRÁFICA;15;1;PREVISÃO NUMÉRICA;7;144 - C-ApA-OcOp-PR-SP - V;Of no 10-16/2023;oficio;;
of-10-16-2023-densm-ciaara-an-c-apa-ocop-pr-sp.pdf;C-ApA-OcOp-PR-SP;OCOPVSP;CONCEITOS ESSENCIAIS DE MODELAGEM NUMÉRICA OCEANOGRÁFICA;15;2;SERVIÇO METEOROLÓGICO MARINHO;8;144 - C-ApA-OcOp-PR-SP - V;Of no 10-16/2023;oficio;;
